Purchase Order Number,Vendor Name,Department,Address,Shipment ID,Load Number,Assigned SCAC,Executing SCAC,PRO,Trip ID,Truck Load Optimization Reference ID,Status,Destination,Pickup Date,In Yard Goal Date,Final Routing Expected By,Cartons,Weight,Cube,Pallet Spaces,Commodity,bol,Appointment Number,Created By,Review By Date,Last Updated By
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235017,,,,,,,Cancelled,3806,,2026-05-09,,4310,11695,866,6.46,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235016,,,,,,,Cancelled,3802,,2026-05-18,,6112,16520,1223,9.13,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235015,,,,,,,Cancelled,3857,,2026-05-19,,1391,3793,281,2.1,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235014,,,,,,,Cancelled,3801,,2026-05-12,,3597,9772,723,5.4,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235013,,,,,,,Cancelled,3804,,2026-05-16,,5206,14094,1043,7.79,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235012,,,,,,,Cancelled,3803,,2026-05-13,,4616,12491,925,6.9,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235011,,,,,,,Cancelled,588,,2026-05-09,,4606,12499,925,6.91,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235010,,,,,,,Cancelled,593,,2026-05-09,,4476,12125,898,6.7,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235009,,,,,,,Cancelled,560,,2026-05-18,,4641,12559,929,6.94,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235008,,,,,,,Cancelled,580,,2026-05-15,,3287,8930,661,4.94,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235007,,,,,,,Cancelled,590,,2026-05-14,,4284,11624,861,6.42,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235006,,,,,,,Cancelled,594,,2026-05-17,,4987,13527,1001,7.47,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235005,,,,,,,Cancelled,587,,2026-05-15,,4614,12513,927,6.92,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235004,,,,,,,Cancelled,589,,2026-05-17,,4310,11695,866,6.46,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235003,,,,,,,Cancelled,578,,2026-05-14,,5654,15325,1135,8.47,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235002,,,,,,,Cancelled,557,,2026-05-14,,4980,13497,999,7.46,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235001,,,,,,,Cancelled,559,,2026-05-15,,4272,11591,858,6.41,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14235000,,,,,,,Cancelled,555,,2026-05-09,,5470,14818,1097,8.18,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14234999,,,,,,,Cancelled,554,,2026-05-12,,3709,10062,745,5.56,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14234998,,,,,,,Cancelled,556,,2026-05-16,,4616,12491,925,6.9,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14234997,,,,,,,Cancelled,558,,2026-05-10,,4155,11253,833,6.22,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14234996,,,,,,,Cancelled,579,,2026-05-18,,4751,12879,953,7.11,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14234995,,,,,,,Cancelled,551,,2026-05-20,,2715,7376,546,4.08,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001801003,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14234994,,,,,,,Cancelled,553,,2026-05-09,,4008,10878,805,6.01,,,,SYSTEM,2026-04-28 23:59:00,SHIPIQAPI
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086672,70838530,WENP,,4003065225,,,Picked Up,588,2026-03-30,2026-03-28,2026-04-16,5,18,2,0.02,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086671,70838516,ARVY,,8543142,,,Picked Up,3865,2026-03-24,2026-04-02,2026-03-31,37,130,12,0.11,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086670,70840035,ARVY,,8543110,,,Picked Up,3857,2026-03-27,2026-04-07,2026-04-09,305,1068,92,0.87,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086669,70920976,CPGJ,,457974,,,Picked Up,3868,2026-03-31,2026-04-03,2026-04-14,183,641,55,0.52,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086668,70838516,ARVY,,8543142,,,Picked Up,3803,2026-03-24,2026-04-01,2026-03-26,273,956,82,0.78,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086667,70838523,WENP,,4003065216,,,Picked Up,3806,2026-03-30,2026-03-28,2026-04-16,328,1148,99,0.93,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086666,70838516,ARVY,,8543142,,,Picked Up,3811,2026-03-24,2026-04-04,2026-03-30,421,1474,127,1.2,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086665,70838528,CPGJ,,457927,,,Picked Up,3801,2026-03-31,2026-03-31,2026-04-15,202,707,61,0.57,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086664,70838525,CPGJ,,457924,,,Picked Up,3808,2026-03-31,2026-04-04,2026-04-09,401,1404,121,1.51,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086663,70838526,CPGJ,,457925,,,Picked Up,3856,2026-03-31,2026-03-28,2026-04-16,85,298,26,0.32,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086662,70838521,ARVY,,8543144,,,Picked Up,3804,2026-03-25,2026-04-04,2026-04-07,407,1425,123,1.54,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086661,70838520,ARVY,,8543160,,,Picked Up,3802,2026-03-26,2026-04-06,2026-04-06,333,1166,100,1.26,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086660,70838516,ARVY,,8543142,,,Picked Up,590,2026-03-24,2026-04-02,2026-03-31,361,1264,109,1.37,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086659,70838522,XPOL,,22554976,,,Picked Up,593,2026-03-30,2026-03-28,2026-04-16,249,872,75,0.94,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086658,70838516,ARVY,,8543142,,,Picked Up,587,2026-03-24,2026-04-03,2026-03-30,286,1001,86,1.08,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086657,70838521,ARVY,,8543144,,,Picked Up,580,2026-03-25,2026-04-03,2026-04-08,323,1131,97,2.2,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086656,70838521,ARVY,,8543144,,,Picked Up,594,2026-03-25,2026-04-05,2026-04-02,446,1561,134,1.69,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086655,70838521,ARVY,,8543144,,,Picked Up,589,2026-03-25,2026-04-05,2026-04-06,377,1320,114,1.43,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086654,70838516,ARVY,,8543142,,,Picked Up,558,2026-03-24,2026-03-29,2026-03-26,240,840,72,0.9,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086653,70838520,ARVY,,8543160,,,Picked Up,579,2026-03-26,2026-04-06,2026-04-06,524,1834,158,1.98,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086652,70838529,WENP,,4003065253,,,Picked Up,556,2026-03-27,2026-04-04,2026-04-07,328,1148,99,1.24,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086651,70838527,CPGJ,,457926,,,Picked Up,555,2026-03-31,2026-03-28,2026-04-16,294,1029,89,1.11,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086650,70838518,CPGJ,,457922,,,Picked Up,578,2026-03-31,2026-04-02,2026-04-15,331,1159,100,1.25,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086649,70838516,ARVY,,8543142,,,Picked Up,554,2026-03-24,2026-03-31,2026-03-31,172,602,52,0.65,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086648,70838516,ARVY,,8543142,,,Picked Up,559,2026-03-24,2026-04-03,2026-03-30,330,1155,99,1.25,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086647,70838516,ARVY,,8543142,,,Picked Up,557,2026-03-24,2026-04-02,2026-03-27,342,1197,103,1.3,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086646,70838520,ARVY,,8543160,,,Picked Up,560,2026-03-26,2026-04-06,2026-04-07,374,1309,113,1.42,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086645,70838519,CPGJ,,457923,,,Picked Up,553,2026-03-31,2026-03-28,2026-04-16,189,662,57,0.72,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001780323,"Built Brands, LLC",94,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14086644,70838521,ARVY,,8543144,,,Picked Up,551,2026-03-25,2026-04-08,2026-04-09,221,774,67,0.84,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079437,70838530,WENP,,4003065225,,,Picked Up,588,2026-03-30,2026-03-28,2026-04-16,1626,4893,320,4.64,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079436,70838529,WENP,,4003065253,,,Picked Up,556,2026-03-27,2026-04-04,2026-04-07,1755,5310,346,5.04,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079435,70838521,ARVY,,8543144,,,Picked Up,580,2026-03-25,2026-04-03,2026-04-08,1602,4851,316,4.6,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079434,70838528,CPGJ,,457927,,,Picked Up,3801,2026-03-31,2026-03-31,2026-04-15,653,1989,129,1.89,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079433,70838520,ARVY,,8543160,,,Picked Up,3857,2026-03-26,2026-04-07,2026-04-08,610,1845,118,1.75,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079432,70838527,CPGJ,,457926,,,Picked Up,555,2026-03-31,2026-03-28,2026-04-16,2432,7311,476,6.93,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079431,70838526,CPGJ,,457925,,,Picked Up,3856,2026-03-31,2026-03-29,2026-04-16,157,471,31,0.45,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079430,70838516,ARVY,,8543142,,,Picked Up,554,2026-03-24,2026-03-31,2026-03-31,1850,5580,362,5.29,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079429,70838525,CPGJ,,457924,,,Picked Up,3808,2026-03-31,2026-04-04,2026-04-09,1603,4824,314,4.57,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079428,70920976,CPGJ,,457974,,,Picked Up,3868,2026-03-31,2026-04-03,2026-04-14,234,717,47,0.69,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079427,70838516,ARVY,,8543142,,,Picked Up,3865,2026-03-24,2026-04-03,2026-04-01,210,645,42,0.61,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079426,70838521,ARVY,,8543144,,,Picked Up,3811,2026-03-25,2026-04-04,2026-04-06,2284,6987,453,6.64,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079425,70838523,WENP,,4003065216,,,Picked Up,3806,2026-03-30,2026-03-29,2026-04-16,1176,3528,233,3.34,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079424,70838522,XPOL,,22554976,,,Picked Up,593,2026-03-30,2026-03-28,2026-04-16,2559,7692,501,7.29,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079423,70840035,ARVY,,8543110,,,Picked Up,590,2026-03-27,2026-04-02,2026-04-09,2652,7971,522,7.55,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079422,70838521,ARVY,,8543144,,,Picked Up,3804,2026-03-25,2026-04-04,2026-04-07,2368,7119,463,6.74,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079421,70838520,ARVY,,8543160,,,Picked Up,594,2026-03-26,2026-04-05,2026-04-02,3485,10500,680,9.95,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079420,70840035,ARVY,,8543110,,,Picked Up,3803,2026-03-27,2026-04-02,2026-04-09,1566,4743,311,4.5,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079419,71100311,ARVY,,8578238,,,Picked Up,3802,2026-03-30,2026-04-06,2026-04-09,3615,10995,710,10.44,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079418,71100311,ARVY,,8578238,,,Picked Up,589,2026-03-30,2026-04-07,2026-04-09,747,2256,148,2.14,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079417,70840035,ARVY,,8543110,,,Picked Up,587,2026-03-27,2026-04-03,2026-04-09,2203,6624,431,6.28,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079416,70838520,ARVY,,8543160,,,Picked Up,579,2026-03-26,2026-04-06,2026-04-06,3092,9306,604,8.82,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079415,70838516,ARVY,,8543142,,,Picked Up,558,2026-03-24,2026-03-29,2026-03-26,2072,6216,405,5.89,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079414,70838519,CPGJ,,457923,,,Picked Up,553,2026-03-31,2026-03-28,2026-04-16,1585,4770,313,4.52,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079413,70840035,ARVY,,8543110,,,Picked Up,559,2026-03-27,2026-04-03,2026-04-09,2300,6900,451,6.53,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079412,70838518,CPGJ,,457922,,,Picked Up,578,2026-03-31,2026-04-02,2026-04-15,1701,5148,336,4.88,REF 40-60,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079411,71100311,ARVY,,8578238,,,Picked Up,560,2026-03-30,2026-04-06,2026-04-09,3248,9759,631,9.24,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079410,71190450,RBRL,,1728471743,,,Picked Up,551,2026-03-31,2026-04-08,2026-04-15,2720,8175,528,7.74,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001779443,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ14079409,70838516,ARVY,,8543142,,,Picked Up,557,2026-03-24,2026-04-02,2026-03-27,1959,5877,382,5.57,DRY FOOD,,,SYSTEM,2026-03-18 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902570,71539557,CPGJ,,458690,,,Picked Up,3808,2026-04-10,2026-04-18,2026-04-17,2346,7038,452,6.67,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902569,71539556,CPGJ,,458689,,,Picked Up,3811,2026-04-10,2026-04-18,2026-04-13,3094,9282,596,8.79,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902568,71620033,CPGJ,,458745,,,Picked Up,3868,2026-04-14,2026-04-17,2026-04-28,612,1836,118,1.74,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902567,71966106,CPGJ,,459157,,,Picked Up,3806,2026-04-17,2026-04-11,2026-04-30,2346,7038,452,6.67,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902566,71539553,CPGJ,,458687,,,Picked Up,3856,2026-04-13,2026-04-11,2026-04-29,1190,3570,229,3.38,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902565,71966105,CPGJ,,459155,,,Picked Up,590,2026-04-17,2026-04-16,2026-04-30,2380,7140,458,6.76,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902564,71539551,CPGJ,,458685,,,Picked Up,3865,2026-04-13,2026-04-16,2026-04-28,1054,3162,203,3,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902563,71539550,CPGJ,,458684,,,Picked Up,3801,2026-04-09,2026-04-14,2026-04-10,2040,6120,393,5.8,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902562,71620032,CPGJ,,458744,,,Picked Up,3857,2026-04-14,2026-04-21,2026-04-27,748,2244,144,2.13,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902561,71539548,CPGJ,,458683,,,Picked Up,3804,2026-04-13,2026-04-18,2026-04-24,2754,8262,530,7.82,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902560,71539547,CPGJ,,458682,,,Picked Up,3802,2026-04-14,2026-04-20,2026-04-23,2754,8262,530,7.82,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902559,71966104,CPGJ,,459153,,,Picked Up,580,2026-04-17,2026-04-17,2026-04-29,1870,5610,360,5.31,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902558,71663142,CPGJ,,458876,,,Picked Up,3803,2026-04-10,2026-04-15,2026-04-22,2652,7956,511,7.53,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902557,71539544,CPGJ,,458680,,,Picked Up,594,2026-04-13,2026-04-19,2026-04-21,2720,8160,524,7.73,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902556,71539543,CPGJ,,458679,,,Picked Up,588,2026-04-10,2026-04-11,2026-04-27,2652,7956,511,7.53,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902555,71539542,CPGJ,,458678,,,Picked Up,559,2026-04-14,2026-04-17,2026-04-27,2312,6936,445,6.57,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
10001759264,"Built Brands, LLC",71,"600 E. Quality Dr, American Fork, UT US 84003 ",SIQ13902554,71539541,ARVY,,8628199,,,Picked Up,593,2026-04-09,2026-04-11,2026-04-24,2448,7344,471,6.95,REF 40-60,,,SYSTEM,2026-03-31 23:59:00,steve@built.com
